title,authors,journal,date,abstract,link,source
Polymeric nanoparticle-mediated siRNA delivery into primary human bronchial airway cells.,"Thompson Michael A, Hamrick Samantha K, Borkar Niyati A",American journal of physiology. Cell physiology,2026-08-10,"Small interfering RNAs (siRNA) are powerful tools to target cellular protein expression, making them promising candidates for therapeutic applications. siRNA-based approaches to target detrimental mechanisms in airway diseases such as asthma and COPD are highly appealing. However, such delivery systems must be non-toxic, protect siRNAs from degradation and enable intracellular uptake that accesses",https://pubmed.ncbi.nlm.nih.gov/42572107/,PubMed
Brain Tissue-Derived Exosomal Proteomics Identifies Chemotaxis-Associated Protein Changes After Traumatic Brain Injury: An Exploratory Hippocampal Transcriptomic Comparison.,"Chen Wei-Can, Chen Xin-Li, Lin Cheng-Ye",Molecular neurobiology,2026-08-10,"Traumatic brain injury (TBI) involves both primary and secondary pathological processes, including hemorrhage, ischemia, edema, and neuroinflammation. Although tissue-derived exosomes have emerged as important mediators of intercellular communication within local tissue microenvironments, their role in TBI-associated inflammatory responses remains incompletely understood. This study integrated bra",https://pubmed.ncbi.nlm.nih.gov/42572060/,PubMed
TTC14 dysfunction contributing to microcephaly and lissencephaly spectrum features through protein mislocalization and impaired RNA processing.,"Ahmad S Rehan, Zeyaullah Md, Khan Mohammad Suhail",Human genetics,2026-08-10,"Congenital microcephaly and lissencephaly spectrum disorders are characterized by disrupted neuronal proliferation and migration, often driven by underlying genetic variants. Here, we identified and characterized of a novel gene (Tetratricopeptide Repeat Domain 14, TTC14) and its homozygous missense variant (c.89 A > G; p.His30Arg (p.H30R)) in a female proband presenting with microcephaly, epilept",https://pubmed.ncbi.nlm.nih.gov/42572047/,PubMed
Identification of the HLA-C*03:456:02 Allele in Brazilian Individuals by Next-Generation Sequencing.,"Machado Emerson Fernando Garcia, Linhares Josiane Aparecida, Dugonski Maria Eduarda",HLA,2026-08-10,HLA-C*03:456:02 differs from HLA-C*03:456:01 by a synonymous substitution in exon 3.,https://pubmed.ncbi.nlm.nih.gov/42571913/,PubMed
Short-term propylparaben exposure alters the expression of key factors in the ovary and oviduct of adult mice.,"Li Jie, Ziv-Gal Ayelet","Reproductive toxicology (Elmsford, N.Y.)",2026-08-10,"Propylparaben is an antimicrobial preservative commonly found in consumer products. Recent studies suggest that it has endocrine-disrupting properties and may adversely affect female reproductive health. However, it remains unclear whether short-term propylparaben exposure affects the ovaries and oviducts of adult females. This study examined the effects of 10 days of exposure to environmentally r",https://pubmed.ncbi.nlm.nih.gov/42571801/,PubMed
Interleukin-1 signaling contributes to endurance training-induced skeletal muscle adaptations.,"Naito Azuma, Sato Tatsuya, Tokuda Nao","American journal of physiology. Regulatory, integrative and comparative physiology",2026-08-10,"Interleukin (IL)-1 is widely recognized as an inflammatory cytokine induced in response to muscle injury, where it contributes to the clearance of damaged fibers and supports subsequent regenerative and reparative processes. In contrast, IL-1 derived from infiltrating neutrophils in response to transient, non-damaging exercise has been reported to regulate energy metabolism during endurance exerci",https://pubmed.ncbi.nlm.nih.gov/42572021/,PubMed
METTL4 knockout alleviates sepsis-induced liver injury via inhibiting NCOA4-mediated ferritinophagy and ferroptosis.,"Luo Qiong, Li Ling, Jin Zhe",Cellular signalling,2026-08-10,"The liver represents a primary target organ frequently compromised during the progression of sepsis. Ferroptosis is a distinct mode of regulated cell death driven by iron-dependent lipid peroxidation, which has been identified as being involved in the pathogenesis of sepsis-induced hepatic dysfunction. However, the regulation of ferroptosis in hepatocytes by m6A-modified RNAs under sepsis remains ",https://pubmed.ncbi.nlm.nih.gov/42571828/,PubMed
Impaired Glur2 palmitoylation in cerebellar Purkinje cells of a Friedreich ataxia mouse model.,"Mercado-Ayón Elizabeth, Coulman Jennifer, Lee Jia-Ying",Experimental neurology,2026-08-10,"Friedreich's ataxia (FRDA) is a neurodegenerative disorder caused by frataxin deficiency, characterized by progressive cerebellar dysfunction and neuronal loss. Although synaptic abnormalities are an early feature of FRDA, the molecular mechanisms linking frataxin deficiency to synaptic dysfunction remain incompletely defined. In this study, we investigated post-translational regulation of the AMP",https://pubmed.ncbi.nlm.nih.gov/42571788/,PubMed
Evaluating the cost-effectiveness of respiratory syncytial virus vaccination among risk-stratified older adults.,"Hutton David W, Prosser Lisa A, Ortega-Sanchez Ismael R",Vaccine,2026-08-10,"Respiratory syncytial virus (RSV) disproportionately affects older adults with chronic conditions. RSV vaccines are effective but costly, and post-licensure studies suggest increased risk of Guillain-Barre syndrome (GBS). We evaluated cost-effectiveness and risk-benefit trade-offs of RSV vaccination by simulating RSV vaccination in adults aged ≥75 years and in adults aged 50-74 years with chronic ",https://pubmed.ncbi.nlm.nih.gov/42571751/,PubMed
Ethnopharmacological and Antiaging Evaluation of Salvia cadmica: Modulation of MMP1/MMP3 and Collagen in Oxidative Stress-Induced Senescence.,"Isitez Nilay, Istifli Erman Salih, Sarikurkcu Cengiz",Chemistry & biodiversity,2026-08-10,"Salvia cadmica, an Anatolian endemic species traditionally used for wound healing and inflammation, has been scarcely investigated for its anti-aging potential. In this study, the aqueous-ethanol extract of S. cadmica was evaluated for its antioxidant, cytoprotective, and anti-senescence effects using in vitro and in silico approaches. LC-ESI-MS/MS analysis identified rosmarinic acid (3447 µg/g), ",https://pubmed.ncbi.nlm.nih.gov/42571699/,PubMed
Chronological profiling of early pregnancy transcripts in Murrah buffaloes.,"Srivastav Aman, Singh Vijay, Siddique Riyaj Ahmed",Veterinary research forum : an international quarterly journal,2026-08-10,"Effective reproductive management in cattle, such as cows and buffaloes, requires early and accurate pregnancy detection. Early identification of pregnancy enables farmers to promptly identify non-pregnant animals for treatment and/or rebreeding, thereby reducing the calving interval. This study aimed to standardize the expression of the ",https://pubmed.ncbi.nlm.nih.gov/42571591/,PubMed
Impact of a soybean oil-enriched diet on metabolic parameters in a chick model of childhood obesity.,"Seifzade Rooja, Jonaidi Hossein, Hashemnia Shadi",Veterinary research forum : an international quarterly journal,2026-08-10,"Obese and overeating children are at risk of obesity and its complications in adulthood. Research on childhood obesity encounters numerous challenges in mammals. Broiler chicks are a suitable animal model for studying childhood obesity. Genetically, broiler chicks exhibit high growth rates. They are hyperphagic, hyperglycemic, and capable of accumulating abdominal fat, and their diet can be manage",https://pubmed.ncbi.nlm.nih.gov/42571581/,PubMed
Coupled carrier-message engineering for low-dose mRNA vaccination.,"Xu Junchao, Kim Jung Gi, Song Jeongah",Molecular therapy. Nucleic acids,2026-08-10,,https://pubmed.ncbi.nlm.nih.gov/42571246/,PubMed
"Re: ""Safety and heterogeneity of mRNA-based seasonal Influenza vaccines: A systematic review and meta-analysis of randomized controlled trials"".","Shah Said Umair, Momin Syed Muhammad, Akbar Haris",Annals of Saudi medicine,2026-08-10,,https://pubmed.ncbi.nlm.nih.gov/42571033/,PubMed
Re: Humoral immune response to mRNA-based influenza vaccines in older adults: a systematic review and meta-analysis of randomized controlled trials.,"Shah Said Umair, Malik Laiba, Khan Fatima Ajaz",Annals of Saudi medicine,2026-08-10,,https://pubmed.ncbi.nlm.nih.gov/42571031/,PubMed
mRNA-based immunotherapy improves the efficacy of adoptively transferred TCR transgenic T cells in a murine solid tumour model.,"Krueger Janna, Ruotsalainen Janne J, Lutz Johannes",Scientific reports,2026-08-10,"Adoptive T cell therapy (ACT) has shown remarkable clinical success in treating haematological malignancies; however, its efficacy against solid tumours remains limited. This is largely due to poor persistence and functionality of transferred T cells, restricted tumour infiltration, and the presence of an immunosuppressive tumour microenvironment. Here, using the MC38-OVA murine tumour model, we t",https://pubmed.ncbi.nlm.nih.gov/42570949/,PubMed
MiR-485-5p targets RGS4 to promote angiogenesis in lower limb ischemia by activating VEGFR-2/AKT/ERK1/2 signaling.,"Li Mengting, Luo Yulin, Li Yufei",Life sciences,2026-08-10,"Angiogenesis is critical for post-ischemic tissue repair. Although miR-485-5p is highly expressed in vascular tissues and RGS4 regulates angiogenesis, their specific roles under hypoxia remain largely unknown. This study aimed to elucidate these functions and underlying mechanisms. Using a CoCl₂-induced hypoxic model in HUVECs, we observed that hypoxia significantly downregulated miR-485-5p expres",https://pubmed.ncbi.nlm.nih.gov/42570815/,PubMed
DACH1 SUMOylation protects against diabetic cardiomyopathy by suppressing endoplasmic reticulum stress.,"Lin Jie, Liu Na, Li Bo",Journal of advanced research,2026-08-10,"Endoplasmic reticulum (ER) stress is a key driver of diabetic cardiomyopathy (DCM), but its upstream regulators are incompletely defined. The transcription factor DACH1 is genetically linked to diabetes and cardiovascular risk, yet its role in the diabetic heart is unknown. This study aimed to elucidate the function and post-translational regulation of DACH1 in DCM, focusing on its interplay with ",https://pubmed.ncbi.nlm.nih.gov/42570693/,PubMed
